date,symbol,open,high,low,close,volume,market_cap
2025-04-28,ETHEREUM,1793.6918440730135,1793.6918440730135,1793.6918440730135,1793.6918440730135,9632458065.106846,216533502206.27112
2025-04-29,ETHEREUM,1799.50191449199,1799.50191449199,1799.50191449199,1799.50191449199,16777384305.88931,217264115049.6792
2025-04-30,ETHEREUM,1796.9720456768928,1796.9720456768928,1796.9720456768928,1796.9720456768928,13994558644.11867,216596941729.71945
2025-05-01,ETHEREUM,1794.0495408617828,1794.0495408617828,1794.0495408617828,1794.0495408617828,13644627083.285889,216623334477.08453
2025-05-02,ETHEREUM,1838.8543285925753,1838.8543285925753,1838.8543285925753,1838.8543285925753,14310565589.052694,221969602979.55032
2025-05-03,ETHEREUM,1841.427590836958,1841.427590836958,1841.427590836958,1841.427590836958,11686301446.49476,222269022299.2824
2025-05-04,ETHEREUM,1834.501911876416,1834.501911876416,1834.501911876416,1834.501911876416,6704990478.824657,221494950784.02625
2025-05-05,ETHEREUM,1808.156093844096,1808.156093844096,1808.156093844096,1808.156093844096,7479845748.828526,218216268630.8664
2025-05-06,ETHEREUM,1820.0044598893596,1820.0044598893596,1820.0044598893596,1820.0044598893596,10545233503.347864,219769896301.20087
2025-05-07,ETHEREUM,1816.1686943818438,1816.1686943818438,1816.1686943818438,1816.1686943818438,11950393736.527246,219305875804.55966
2025-05-08,ETHEREUM,1810.3169269284476,1810.3169269284476,1810.3169269284476,1810.3169269284476,47111217119.49919,218569578701.42172
2025-05-09,ETHEREUM,2197.5611893238784,2197.5611893238784,2197.5611893238784,2197.5611893238784,35992825075.05399,264994998215.9445
2025-05-10,ETHEREUM,2341.407963002621,2341.407963002621,2341.407963002621,2341.407963002621,44566779461.54657,282636716534.08844
2025-05-11,ETHEREUM,2583.6829051429513,2583.6829051429513,2583.6829051429513,2583.6829051429513,29947910159.02891,312095621694.1442
2025-05-12,ETHEREUM,2507.4693107597423,2507.4693107597423,2507.4693107597423,2507.4693107597423,26138286410.23315,302727255563.5134
2025-05-13,ETHEREUM,2492.426391077375,2492.426391077375,2492.426391077375,2492.426391077375,31524626114.978752,300976824863.0343
2025-05-14,ETHEREUM,2676.639163127913,2676.639163127913,2676.639163127913,2676.639163127913,32279895881.637806,322977150438.36176
2025-05-15,ETHEREUM,2603.7180887199615,2603.7180887199615,2603.7180887199615,2603.7180887199615,28150234190.931705,314022060127.0501
2025-05-16,ETHEREUM,2542.296692466797,2542.296692466797,2542.296692466797,2542.296692466797,26211434557.7159,306933361055.9317
2025-05-17,ETHEREUM,2544.3870377235667,2544.3870377235667,2544.3870377235667,2544.3870377235667,21130441534.96637,307619694635.7725
2025-05-18,ETHEREUM,2475.0543933696913,2475.0543933696913,2475.0543933696913,2475.0543933696913,17185510890.702347,298789831687.0011
2025-05-19,ETHEREUM,2465.3409856139087,2465.3409856139087,2465.3409856139087,2465.3409856139087,24797434472.364086,296863390804.2497
2025-05-20,ETHEREUM,2526.989643891319,2526.989643891319,2526.989643891319,2526.989643891319,25363871274.82505,305077067863.0779
2025-05-21,ETHEREUM,2524.2743433146065,2524.2743433146065,2524.2743433146065,2524.2743433146065,22871462735.416794,304737250158.37354
2025-05-22,ETHEREUM,2558.9502343769486,2558.9502343769486,2558.9502343769486,2558.9502343769486,32697477527.54695,308934701949.7151
2025-05-23,ETHEREUM,2657.1674447566115,2657.1674447566115,2657.1674447566115,2657.1674447566115,29592612076.505535,320733890913.39886
2025-05-24,ETHEREUM,2519.813809045145,2519.813809045145,2519.813809045145,2519.813809045145,30047329191.503662,304038733414.03973
2025-05-25,ETHEREUM,2529.4429842284353,2529.4429842284353,2529.4429842284353,2529.4429842284353,10744994421.192684,305369227833.4215
2025-05-26,ETHEREUM,2546.6201163370915,2546.6201163370915,2546.6201163370915,2546.6201163370915,13814697849.726278,307423642894.0653
2025-05-27,ETHEREUM,2562.1729286392238,2562.1729286392238,2562.1729286392238,2562.1729286392238,13350148034.293623,309319360637.78375
2025-05-28,ETHEREUM,2662.0940568241435,2662.0940568241435,2662.0940568241435,2662.0940568241435,26434151855.253853,321357595434.52185
2025-05-29,ETHEREUM,2676.2674124507,2676.2674124507,2676.2674124507,2676.2674124507,18008588586.284103,323119009777.13904
2025-05-30,ETHEREUM,2633.1392065286695,2633.1392065286695,2633.1392065286695,2633.1392065286695,27021441335.5195,317891224562.8813
2025-05-31,ETHEREUM,2524.4762348050726,2524.4762348050726,2524.4762348050726,2524.4762348050726,22927149330.30469,304659964725.2192
2025-06-01,ETHEREUM,2532.3627853090866,2532.3627853090866,2532.3627853090866,2532.3627853090866,13006751258.18768,305718505778.76434
2025-06-02,ETHEREUM,2538.3300584367485,2538.3300584367485,2538.3300584367485,2538.3300584367485,11338340571.11249,306561765778.2403
2025-06-03,ETHEREUM,2609.737253959435,2609.737253959435,2609.737253959435,2609.737253959435,15623967732.418657,314999579353.95825
2025-06-04,ETHEREUM,2595.4689570062997,2595.4689570062997,2595.4689570062997,2595.4689570062997,15955008730.338179,313315832347.0171
2025-06-05,ETHEREUM,2610.343189828259,2610.343189828259,2610.343189828259,2610.343189828259,16809606446.176416,315159803382.89014
2025-06-06,ETHEREUM,2421.601103763502,2421.601103763502,2421.601103763502,2421.601103763502,25849573159.64817,292341916400.9464
2025-06-07,ETHEREUM,2481.4039836690267,2481.4039836690267,2481.4039836690267,2481.4039836690267,18395107930.47655,299560106673.7574
2025-06-08,ETHEREUM,2526.291995889778,2526.291995889778,2526.291995889778,2526.291995889778,9535426814.691927,304953508465.0457
2025-06-09,ETHEREUM,2508.784123584585,2508.784123584585,2508.784123584585,2508.784123584585,10206893115.537256,302870081038.261
2025-06-10,ETHEREUM,2685.0001850413178,2685.0001850413178,2685.0001850413178,2685.0001850413178,19485734665.28548,324315565109.11993
2025-06-11,ETHEREUM,2808.503208314919,2808.503208314919,2808.503208314919,2808.503208314919,38281210143.95115,339012253954.4242
2025-06-12,ETHEREUM,2776.1371915822333,2776.1371915822333,2776.1371915822333,2776.1371915822333,27369030837.548595,334990282503.402
2025-06-13,ETHEREUM,2653.158968452672,2653.158968452672,2653.158968452672,2653.158968452672,26068993569.969894,320595535562.5316
2025-06-14,ETHEREUM,2577.04861752583,2577.04861752583,2577.04861752583,2577.04861752583,38576471746.00814,311111352117.7261
2025-06-15,ETHEREUM,2534.0702195359518,2534.0702195359518,2534.0702195359518,2534.0702195359518,12077031034.291521,306048481935.1591
2025-06-16,ETHEREUM,2547.8456040920437,2547.8456040920437,2547.8456040920437,2547.8456040920437,11678912429.510712,307537228689.2678
2025-06-17,ETHEREUM,2561.329843569428,2561.329843569428,2561.329843569428,2561.329843569428,24222149649.172424,309982828015.90594
2025-06-18,ETHEREUM,2514.986700576147,2514.986700576147,2514.986700576147,2514.986700576147,25926506708.040215,303697873489.69434
2025-06-19,ETHEREUM,2521.3334233964915,2521.3334233964915,2521.3334233964915,2521.3334233964915,17800721253.243202,304290652058.44
2025-06-20,ETHEREUM,2522.1791903642184,2522.1791903642184,2522.1791903642184,2522.1791903642184,10392473841.155851,304481216643.1207
2025-06-21,ETHEREUM,2405.695434213183,2405.695434213183,2405.695434213183,2405.695434213183,20482816663.29469,290401843920.2328
2025-06-22,ETHEREUM,2270.581996055585,2270.581996055585,2270.581996055585,2270.581996055585,16155611764.84833,273839538572.25955
2025-06-23,ETHEREUM,2227.4287266371684,2227.4287266371684,2227.4287266371684,2227.4287266371684,28181442532.315876,268777741291.43988
2025-06-24,ETHEREUM,2423.899644268608,2423.899644268608,2423.899644268608,2423.899644268608,25494295400.420887,292612668627.3885
2025-06-25,ETHEREUM,2446.539301545049,2446.539301545049,2446.539301545049,2446.539301545049,19669025068.963604,295402538889.65454
2025-06-26,ETHEREUM,2417.2267855277296,2417.2267855277296,2417.2267855277296,2417.2267855277296,15513055665.262428,291827501114.87933
2025-06-27,ETHEREUM,2415.031864876594,2415.031864876594,2415.031864876594,2415.031864876594,16271811388.723804,291547094716.2168
2025-06-28,ETHEREUM,2423.0302896731746,2423.0302896731746,2423.0302896731746,2423.0302896731746,13100825617.816572,292419308271.8665
2025-06-29,ETHEREUM,2437.133001780241,2437.133001780241,2437.133001780241,2437.133001780241,5787313890.541637,294208600645.2538
2025-06-30,ETHEREUM,2502.6672721177083,2502.6672721177083,2502.6672721177083,2502.6672721177083,10236257918.833096,302158279316.21674
2025-07-01,ETHEREUM,2488.190781689803,2488.190781689803,2488.190781689803,2488.190781689803,16306915984.938057,300388851494.49866
2025-07-02,ETHEREUM,2405.1045592800183,2405.1045592800183,2405.1045592800183,2405.1045592800183,12933967031.524443,290294455719.4809
2025-07-03,ETHEREUM,2574.067718495133,2574.067718495133,2574.067718495133,2574.067718495133,21862573614.17975,310930535640.4307
2025-07-04,ETHEREUM,2590.132231590221,2590.132231590221,2590.132231590221,2590.132231590221,19823369642.62606,312621047413.045
2025-07-05,ETHEREUM,2509.236345783362,2509.236345783362,2509.236345783362,2509.236345783362,16377116416.187033,302827514359.61035
2025-07-06,ETHEREUM,2517.37917835065,2517.37917835065,2517.37917835065,2517.37917835065,6801276942.284494,304028836772.5733
2025-07-07,ETHEREUM,2571.358192115984,2571.358192115984,2571.358192115984,2571.358192115984,9051659015.949968,310345645222.7514
2025-07-08,ETHEREUM,2543.6317028067488,2543.6317028067488,2543.6317028067488,2543.6317028067488,15947822897.049152,307013209348.5054
2025-07-09,ETHEREUM,2615.7759888945047,2615.7759888945047,2615.7759888945047,2615.7759888945047,14750377128.581295,315738597830.34283
2025-07-10,ETHEREUM,2772.5795626609174,2772.5795626609174,2772.5795626609174,2772.5795626609174,26626246774.244656,335050165487.70404
2025-07-11,ETHEREUM,2948.4462027029053,2948.4462027029053,2948.4462027029053,2948.4462027029053,39308824585.23128,355346738000.49475
2025-07-12,ETHEREUM,2958.8514450990992,2958.8514450990992,2958.8514450990992,2958.8514450990992,42455550664.554665,357144054434.9151
2025-07-13,ETHEREUM,2942.9616055388096,2942.9616055388096,2942.9616055388096,2942.9616055388096,17472135946.60354,355216449018.5163
2025-07-14,ETHEREUM,2974.2654952333387,2974.2654952333387,2974.2654952333387,2974.2654952333387,18605172049.087772,359110100026.3572
2025-07-15,ETHEREUM,3012.1797069059276,3012.1797069059276,3012.1797069059276,3012.1797069059276,41336421998.04408,363606274489.50854
2025-07-16,ETHEREUM,3133.069857747011,3133.069857747011,3133.069857747011,3133.069857747011,43416230283.76601,378233206915.81635
2025-07-17,ETHEREUM,3368.126521526108,3368.126521526108,3368.126521526108,3368.126521526108,54882159731.0286,406599729410.5382
2025-07-18,ETHEREUM,3481.8828152374017,3481.8828152374017,3481.8828152374017,3481.8828152374017,45678965280.66659,420347293649.25085
2025-07-19,ETHEREUM,3547.317079001209,3547.317079001209,3547.317079001209,3547.317079001209,72535524453.98022,427841866746.5711
2025-07-20,ETHEREUM,3594.3185010809702,3594.3185010809702,3594.3185010809702,3594.3185010809702,27017909119.384834,433877664505.94135
2025-07-21,ETHEREUM,3758.605581813957,3758.605581813957,3758.605581813957,3758.605581813957,55175056732.09093,453825859015.21515
2025-07-22,ETHEREUM,3765.453624023574,3765.453624023574,3765.453624023574,3765.453624023574,47245582310.60992,454513156113.6638
2025-07-23,ETHEREUM,3746.9406687316323,3746.9406687316323,3746.9406687316323,3746.9406687316323,52357062545.19388,452355960897.77356
2025-07-24,ETHEREUM,3630.053531480921,3630.053531480921,3630.053531480921,3630.053531480921,47655045407.89862,438111570682.8548
2025-07-25,ETHEREUM,3708.4299352383423,3708.4299352383423,3708.4299352383423,3708.4299352383423,47332291813.01175,447620332487.87305
2025-07-26,ETHEREUM,3723.0529092785596,3723.0529092785596,3723.0529092785596,3723.0529092785596,48622472830.12327,449379722345.43585
2025-07-27,ETHEREUM,3742.4314258659915,3742.4314258659915,3742.4314258659915,3742.4314258659915,25352434514.72998,451746443518.379
2025-07-28,ETHEREUM,3864.1248374654765,3864.1248374654765,3864.1248374654765,3864.1248374654765,26045280361.31318,466077664312.2753
2025-07-29,ETHEREUM,3786.303845995956,3786.303845995956,3786.303845995956,3786.303845995956,38743589826.42135,457680388920.6686
2025-07-30,ETHEREUM,3788.5983716058226,3788.5983716058226,3788.5983716058226,3788.5983716058226,34923369443.87463,457213828532.1186
2025-07-31,ETHEREUM,3807.4166010824188,3807.4166010824188,3807.4166010824188,3807.4166010824188,28710848449.745983,459449027043.4022
2025-08-01,ETHEREUM,3696.6628530851194,3696.6628530851194,3696.6628530851194,3696.6628530851194,31312115686.896267,446264222707.4442
2025-08-02,ETHEREUM,3483.1789551579504,3483.1789551579504,3483.1789551579504,3483.1789551579504,42431734230.15089,420327732498.14484
2025-08-03,ETHEREUM,3397.4855484143177,3397.4855484143177,3397.4855484143177,3397.4855484143177,28164675444.895985,410229849339.571
2025-08-04,ETHEREUM,3497.573127822404,3497.573127822404,3497.573127822404,3497.573127822404,18338718249.174084,422223994717.4719
2025-08-05,ETHEREUM,3715.7090148550706,3715.7090148550706,3715.7090148550706,3715.7090148550706,28536476594.95387,448517239894.4303
2025-08-06,ETHEREUM,3612.442432236669,3612.442432236669,3612.442432236669,3612.442432236669,29411744198.367584,436373875222.1905
2025-08-07,ETHEREUM,3684.0459195726726,3684.0459195726726,3684.0459195726726,3684.0459195726726,23256150904.877857,444737780081.9074
2025-08-08,ETHEREUM,3911.2609462690816,3911.2609462690816,3911.2609462690816,3911.2609462690816,31981627910.70641,471838906504.6792
2025-08-09,ETHEREUM,4012.97697001236,4012.97697001236,4012.97697001236,4012.97697001236,37861934037.3479,484483868122.1773
2025-08-10,ETHEREUM,4265.563258333516,4265.563258333516,4265.563258333516,4265.563258333516,37686735734.66866,514414914903.2612
2025-08-11,ETHEREUM,4253.591618951185,4253.591618951185,4253.591618951185,4253.591618951185,26481154882.304214,513073639261.6181
2025-08-12,ETHEREUM,4228.824213261163,4228.824213261163,4228.824213261163,4228.824213261163,43010572110.88258,510225780028.6237
2025-08-13,ETHEREUM,4606.809427709522,4606.809427709522,4606.809427709522,4606.809427709522,52840297700.59488,556502855391.5187
2025-08-14,ETHEREUM,4763.652535322159,4763.652535322159,4763.652535322159,4763.652535322159,58870844448.59354,575091067506.1215
2025-08-15,ETHEREUM,4554.291501538621,4554.291501538621,4554.291501538621,4554.291501538621,66924319529.18441,551514703070.4648
2025-08-16,ETHEREUM,4430.532465017841,4430.532465017841,4430.532465017841,4430.532465017841,50038927770.639565,534578587192.13434
2025-08-17,ETHEREUM,4426.826913311333,4426.826913311333,4426.826913311333,4426.826913311333,21104759591.061535,534150282399.6513
2025-08-18,ETHEREUM,4487.118013759226,4487.118013759226,4487.118013759226,4487.118013759226,28100356151.382523,541923097741.9142
2025-08-19,ETHEREUM,4317.2757573282315,4317.2757573282315,4317.2757573282315,4317.2757573282315,43935703176.22011,520793172158.0575
2025-08-20,ETHEREUM,4074.495786100515,4074.495786100515,4074.495786100515,4074.495786100515,41626342123.38552,491872355111.46844
2025-08-21,ETHEREUM,4330.491598768078,4330.491598768078,4330.491598768078,4330.491598768078,39857177022.84433,523004794309.38104
2025-08-22,ETHEREUM,4224.438592580698,4224.438592580698,4224.438592580698,4224.438592580698,21703206731.83165,509951239220.54224
2025-08-23,ETHEREUM,4829.225541798332,4829.225541798332,4829.225541798332,4829.225541798332,61856673933.04883,582817007170.4178
2025-08-24,ETHEREUM,4773.884088598777,4773.884088598777,4773.884088598777,4773.884088598777,27814037595.094646,576242312916.0488
2025-08-25,ETHEREUM,4778.10916071381,4778.10916071381,4778.10916071381,4778.10916071381,41157770217.98017,577227233251.8729
2025-08-26,ETHEREUM,4381.626176071471,4381.626176071471,4381.626176071471,4381.626176071471,48217069690.885376,529509245849.7141
2025-08-27,ETHEREUM,4602.369685333965,4602.369685333965,4602.369685333965,4602.369685333965,35263906282.176544,555061696726.733
2025-08-28,ETHEREUM,4500.1451479982325,4500.1451479982325,4500.1451479982325,4500.1451479982325,35898825608.295586,543608856125.4653
2025-08-29,ETHEREUM,4507.560431032719,4507.560431032719,4507.560431032719,4507.560431032719,29189873860.227936,543249516158.12427
2025-08-30,ETHEREUM,4364.358521430426,4364.358521430426,4364.358521430426,4364.358521430426,38006835596.328514,526830870964.3115
2025-08-31,ETHEREUM,4373.360357620914,4373.360357620914,4373.360357620914,4373.360357620914,19199178188.100254,527539496668.2519
2025-09-01,ETHEREUM,4388.931464519364,4388.931464519364,4388.931464519364,4388.931464519364,22269795530.723904,529740073153.04834
2025-09-02,ETHEREUM,4303.202222745541,4303.202222745541,4303.202222745541,4303.202222745541,31725195638.84437,519534784996.7176
2025-09-03,ETHEREUM,4325.856306225941,4325.856306225941,4325.856306225941,4325.856306225941,32990260980.341236,521450862214.85895
2025-09-04,ETHEREUM,4449.8670977283255,4449.8670977283255,4449.8670977283255,4449.8670977283255,30818352470.84173,537549763927.1384
2025-09-05,ETHEREUM,4298.094660544595,4298.094660544595,4298.094660544595,4298.094660544595,29893273380.076374,519319443328.1493
2025-09-06,ETHEREUM,4306.613513100346,4306.613513100346,4306.613513100346,4306.613513100346,37950930494.82325,519830732357.0378
2025-09-07,ETHEREUM,4273.110024157841,4273.110024157841,4273.110024157841,4273.110024157841,14497961323.191992,515852185188.91895
2025-09-08,ETHEREUM,4304.032421076036,4304.032421076036,4304.032421076036,4304.032421076036,14920604279.616674,519663340480.02106
2025-09-09,ETHEREUM,4309.685702772004,4309.685702772004,4309.685702772004,4309.685702772004,26393884729.75394,519912892077.1541
2025-09-10,ETHEREUM,4309.342746120013,4309.342746120013,4309.342746120013,4309.342746120013,28408982228.170376,520461727067.3641
2025-09-11,ETHEREUM,4347.476803670656,4347.476803670656,4347.476803670656,4347.476803670656,34848418445.62599,524803924739.0028
2025-09-12,ETHEREUM,4459.31901599882,4459.31901599882,4459.31901599882,4459.31901599882,33593064568.960487,538261336997.6129
2025-09-13,ETHEREUM,4708.841744149995,4738.87599819098,4708.841744149995,4738.87599819098,78573254471.36768,571801583108.2212
2025-03-18,SOLANA,128.27980954134415,128.27980954134415,128.27980954134415,128.27980954134415,2835104845.2985606,65460614429.259926
2025-03-19,SOLANA,125.34406014353017,125.34406014353017,125.34406014353017,125.34406014353017,2936759432.6961746,63883571506.45802
2025-03-20,SOLANA,135.62276169425357,135.62276169425357,135.62276169425357,135.62276169425357,4227937432.462337,69135638972.75473
2025-03-21,SOLANA,127.67626424914864,127.67626424914864,127.67626424914864,127.67626424914864,2856454079.9876003,65205449286.37338
2025-03-22,SOLANA,128.23973822410704,128.23973822410704,128.23973822410704,128.23973822410704,2682481813.177558,65399367439.38751
2025-03-23,SOLANA,128.39187391771924,128.39187391771924,128.39187391771924,128.39187391771924,1633225353.201732,65538073389.8455
2025-03-24,SOLANA,132.10106868785385,132.10106868785385,132.10106868785385,132.10106868785385,1946961909.8583128,67460845086.99793
2025-03-25,SOLANA,140.57936877383233,140.57936877383233,140.57936877383233,140.57936877383233,4982998048.548014,71815757431.57007
2025-03-26,SOLANA,143.93305133739045,143.93305133739045,143.93305133739045,143.93305133739045,4141256445.109851,73627601377.65034
2025-03-27,SOLANA,137.09334253160864,137.09334253160864,137.09334253160864,137.09334253160864,3544853266.965955,70000923888.07939
2025-03-28,SOLANA,138.37897933357002,138.37897933357002,138.37897933357002,138.37897933357002,3091328527.031395,70778661497.74887
2025-03-29,SOLANA,129.44621681849003,129.44621681849003,129.44621681849003,129.44621681849003,3970975243.7690816,66247008410.83447
2025-03-30,SOLANA,124.50189658068513,124.50189658068513,124.50189658068513,124.50189658068513,2655617262.6764107,63588827540.6773
2025-03-31,SOLANA,124.5806499329744,124.5806499329744,124.5806499329744,124.5806499329744,1878569311.0322552,63769548570.98089
2025-04-01,SOLANA,124.86617842858315,124.86617842858315,124.86617842858315,124.86617842858315,3728330337.9255114,64041752306.38457
2025-04-02,SOLANA,126.80693682115113,126.80693682115113,126.80693682115113,126.80693682115113,3477738068.3977413,65013471543.10781
2025-04-03,SOLANA,118.08550586157003,118.08550586157003,118.08550586157003,118.08550586157003,6220758262.820647,60554316318.78751
2025-04-04,SOLANA,117.1929518844708,117.1929518844708,117.1929518844708,117.1929518844708,5474729959.575941,60114820903.14578
2025-04-05,SOLANA,122.71307466195722,122.71307466195722,122.71307466195722,122.71307466195722,6141157658.850645,63119906836.25052
2025-04-06,SOLANA,120.16838205477265,120.16838205477265,120.16838205477265,120.16838205477265,1955824996.8725355,61612075005.753624
2025-04-07,SOLANA,105.76515013740064,105.76515013740064,105.76515013740064,105.76515013740064,4396294752.456149,54407017309.8724
2025-04-08,SOLANA,106.7967654056102,106.7967654056102,106.7967654056102,106.7967654056102,9917012343.481733,55287675172.0351
2025-04-09,SOLANA,105.48654682895575,105.48654682895575,105.48654682895575,105.48654682895575,6176838846.398615,54362173273.33906
2025-04-10,SOLANA,118.96288063114291,118.96288063114291,118.96288063114291,118.96288063114291,8239588242.375064,61346961564.26659
2025-04-11,SOLANA,112.88616853404648,112.88616853404648,112.88616853404648,112.88616853404648,4925583853.038068,58222992351.23841
2025-04-12,SOLANA,121.39249540173658,121.39249540173658,121.39249540173658,121.39249540173658,4490645224.532262,62579152124.32843
2025-04-13,SOLANA,132.15438529607428,132.15438529607428,132.15438529607428,132.15438529607428,4651920909.779958,68213237375.70017
2025-04-14,SOLANA,128.2347432835372,128.2347432835372,128.2347432835372,128.2347432835372,4291450492.451211,66179248512.52756
2025-04-15,SOLANA,129.42181202590046,129.42181202590046,129.42181202590046,129.42181202590046,5081658904.236963,66819953237.06392
2025-04-16,SOLANA,126.3038818388089,126.3038818388089,126.3038818388089,126.3038818388089,3719787998.9004683,65196188092.34004
2025-04-17,SOLANA,131.4761427933663,131.4761427933663,131.4761427933663,131.4761427933663,5101503918.076568,67870163137.17048
2025-04-18,SOLANA,134.6151648808524,134.6151648808524,134.6151648808524,134.6151648808524,4018737660.8549724,69481783520.11879
2025-04-19,SOLANA,133.9760882871713,133.9760882871713,133.9760882871713,133.9760882871713,2480801560.1936097,69200358044.81024
2025-04-20,SOLANA,139.64248014652355,139.64248014652355,139.64248014652355,139.64248014652355,2834667466.059489,72126425869.29272
2025-04-21,SOLANA,137.6315829179827,137.6315829179827,137.6315829179827,137.6315829179827,3092429798.991093,71115714800.43887
2025-04-22,SOLANA,136.3303974884886,136.3303974884886,136.3303974884886,136.3303974884886,4783795038.828256,70377196884.15381
2025-04-23,SOLANA,148.80397504642707,148.80397504642707,148.80397504642707,148.80397504642707,5472749483.478719,76994272929.58481
2025-04-24,SOLANA,150.9999108899842,150.9999108899842,150.9999108899842,150.9999108899842,5423865832.324091,78136958296.32701
2025-04-25,SOLANA,152.3299363576059,152.3299363576059,152.3299363576059,152.3299363576059,4515150018.575274,78834813870.53423
2025-04-26,SOLANA,150.92008896105446,150.92008896105446,150.92008896105446,150.92008896105446,5066838746.453711,78095157984.68939
2025-04-27,SOLANA,149.14633083954075,149.14633083954075,149.14633083954075,149.14633083954075,2422656520.389346,77171380425.34795
2025-04-28,SOLANA,148.2466719511348,148.2466719511348,148.2466719511348,148.2466719511348,2296538427.6507287,76723146261.05916
2025-04-29,SOLANA,147.99083303267335,147.99083303267335,147.99083303267335,147.99083303267335,4344220983.973297,76624350441.35915
2025-04-30,SOLANA,146.49305755147196,146.49305755147196,146.49305755147196,146.49305755147196,3236163761.820636,75781317345.75404
2025-05-01,SOLANA,147.73348327834748,147.73348327834748,147.73348327834748,147.73348327834748,3339352715.472854,76523027843.31308
2025-05-02,SOLANA,150.76046702861854,150.76046702861854,150.76046702861854,150.76046702861854,3739901458.503681,78031497674.26257
2025-05-03,SOLANA,147.97213909446802,147.97213909446802,147.97213909446802,147.97213909446802,3193090564.1996865,76659566565.3345
2025-05-04,SOLANA,146.79754814764868,146.79754814764868,146.79754814764868,146.79754814764868,1777312803.7801025,76050416304.2383
2025-05-05,SOLANA,143.9823040324787,143.9823040324787,143.9823040324787,143.9823040324787,1839075329.597307,74610364597.26736
2025-05-06,SOLANA,146.81070557078957,146.81070557078957,146.81070557078957,146.81070557078957,2594552533.4757075,76081780962.32152
2025-05-07,SOLANA,146.90938773866714,146.90938773866714,146.90938773866714,146.90938773866714,3138354742.93678,76171920683.02298
2025-05-08,SOLANA,147.20059726659957,147.20059726659957,147.20059726659957,147.20059726659957,4811988060.661323,76417534983.0677
2025-05-09,SOLANA,163.41627317514832,163.41627317514832,163.41627317514832,163.41627317514832,7618036777.599004,84778096844.96829
2025-05-10,SOLANA,172.6970765026263,172.6970765026263,172.6970765026263,172.6970765026263,8703440319.327112,89635021353.66832
2025-05-11,SOLANA,177.3428319704922,177.3428319704922,177.3428319704922,177.3428319704922,4641291512.67865,92013963177.5248
2025-05-12,SOLANA,172.85779222329435,172.85779222329435,172.85779222329435,172.85779222329435,4733142340.016698,89780630397.80266
2025-05-13,SOLANA,174.41950190990173,174.41950190990173,174.41950190990173,174.41950190990173,8002629811.569619,90653796121.97777
2025-05-14,SOLANA,184.05379777179434,184.05379777179434,184.05379777179434,184.05379777179434,6287498118.264789,95581040460.8069
2025-05-15,SOLANA,176.45507175799847,176.45507175799847,176.45507175799847,176.45507175799847,5807895946.602451,91672812384.26955
2025-05-16,SOLANA,168.75269732863256,168.75269732863256,168.75269732863256,168.75269732863256,5419257075.786196,87703070136.71524
2025-05-17,SOLANA,167.76812404954248,167.76812404954248,167.76812404954248,167.76812404954248,4389549581.69855,87324065441.59238
2025-05-18,SOLANA,165.9394166641985,165.9394166641985,165.9394166641985,165.9394166641985,3269429713.7712717,86258046849.37544
2025-05-19,SOLANA,171.54067495745267,171.54067495745267,171.54067495745267,171.54067495745267,4719647862.73409,89156663000.20357
2025-05-20,SOLANA,166.7148813421899,166.7148813421899,166.7148813421899,166.7148813421899,4917489419.353307,86660180885.53973
2025-05-21,SOLANA,168.38572912424627,168.38572912424627,168.38572912424627,168.38572912424627,4723025924.7160635,87567636791.65742
2025-05-22,SOLANA,173.96771434765478,173.96771434765478,173.96771434765478,173.96771434765478,6215139156.977671,90506196649.11792
2025-05-23,SOLANA,179.57884486750282,179.57884486750282,179.57884486750282,179.57884486750282,5820960214.759074,93401318404.66599
2025-05-24,SOLANA,174.43566967519817,174.43566967519817,174.43566967519817,174.43566967519817,8631193319.547667,90766229737.02824
2025-05-25,SOLANA,175.9976176396849,175.9976176396849,175.9976176396849,175.9976176396849,3543822748.1900992,91595150534.4116
2025-05-26,SOLANA,175.13203918726265,175.13203918726265,175.13203918726265,175.13203918726265,3915382381.155895,91110205286.38454
2025-05-27,SOLANA,174.71672204451494,174.71672204451494,174.71672204451494,174.71672204451494,3202505989.7881603,90921624705.8187
2025-05-28,SOLANA,176.57784495904014,176.57784495904014,176.57784495904014,176.57784495904014,4151034839.0818906,91885206177.41884
2025-05-29,SOLANA,172.12073410994773,172.12073410994773,172.12073410994773,172.12073410994773,3798038676.2862353,89626729703.32722
2025-05-30,SOLANA,166.83894593726552,166.83894593726552,166.83894593726552,166.83894593726552,3849498974.469161,86843428994.42337
2025-05-31,SOLANA,156.51262963204462,156.51262963204462,156.51262963204462,156.51262963204462,4811893138.165595,81757475086.86885
2025-06-01,SOLANA,156.86968538083693,156.86968538083693,156.86968538083693,156.86968538083693,3067057498.6570454,81936330847.34436
2025-06-02,SOLANA,157.63092185153255,157.63092185153255,157.63092185153255,157.63092185153255,2744309615.2839994,82343946258.36638
2025-06-03,SOLANA,156.97126157615844,156.97126157615844,156.97126157615844,156.97126157615844,3295032805.67504,81999316408.5183
2025-06-04,SOLANA,155.57609294535118,155.57609294535118,155.57609294535118,155.57609294535118,4001215457.270695,81296707387.07445
2025-06-05,SOLANA,153.52933334658826,153.52933334658826,153.52933334658826,153.52933334658826,2894328554.847466,80445464948.66203
2025-06-06,SOLANA,144.54778524030908,144.54778524030908,144.54778524030908,144.54778524030908,5147783563.002369,75763092323.77681
